λ,σ_1,σ_2,σ_3,σ_4,σ_5,σ_6,σ_7,σ_8,σ_11,σ_12,σ_13,σ_14,σ_17,σ_15,σ_16,σ_18,σ_19,σ_20,σ_21,σ_22,σ_23,σ_24,σ_31,σ_32,σ_33,σ_34,σ_35,σ_41,σ_51,σ_52,σ_53,σ_54,σ_55,σ_56
481.046,6.432589337498142e-22,6.432589337498142e-22,0.0,2.9200955294229577e-19,9.256471740296118e-19,9.256471740296118e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45673521098858e-22,7.45673521098858e-22,7.45673521098858e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.307,6.475718775193499e-22,6.475718775193499e-22,0.0,2.9154310702698683e-19,9.157433246276487e-19,9.157433246276487e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.941727145866197e-22,6.941727145866197e-22,6.941727145866197e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.568,6.519578231839269e-22,6.519578231839269e-22,0.0,2.9107974917278613e-19,9.056854532497963e-19,9.056854532497963e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.513099866577433e-22,6.513099866577433e-22,6.513099866577433e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.829,6.5641918941476715e-22,6.5641918941476715e-22,0.0,2.906177583865552e-19,8.95540790124926e-19,8.95540790124926e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.163661336626398e-22,6.163661336626398e-22,6.163661336626398e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.09,6.60958337747476e-22,6.60958337747476e-22,0.0,2.901554593743455e-19,8.853745891934514e-19,8.853745891934514e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.885474228765084e-22,5.885474228765084e-22,5.885474228765084e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.351,6.655775727855163e-22,6.655775727855163e-22,0.0,2.8969122915839236e-19,8.75249864738055e-19,8.75249864738055e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.671440885446052e-22,5.671440885446052e-22,5.671440885446052e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.612,6.702791372971764e-22,6.702791372971764e-22,0.0,2.892234993521016e-19,8.652271937340914e-19,8.652271937340914e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51462044025475e-22,5.51462044025475e-22,5.51462044025475e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.873,6.750652112474662e-22,6.750652112474662e-22,0.0,2.8875076179799635e-19,8.553645603578415e-19,8.553645603578415e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408457077826142e-22,5.408457077826142e-22,5.408457077826142e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483.134,6.799379067045472e-22,6.799379067045472e-22,0.0,2.8827157236206046e-19,8.457172296569503e-19,8.457172296569503e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.347363203187627e-22,5.347363203187627e-22,5.347363203187627e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483.395,6.848992672538426e-22,6.848992672538426e-22,0.0,2.877845545222478e-19,8.363376655805924e-19,8.363376655805924e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.325362955133997e-22,5.325362955133997e-22,5.325362955133997e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483.656,6.89951264099817e-22,6.89951264099817e-22,0.0,2.8728840370875463e-19,8.272754763065573e-19,8.272754763065573e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.336615264184333e-22,5.336615264184333e-22,5.336615264184333e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483.917,6.95095793546489e-22,6.95095793546489e-22,0.0,2.8678188949370215e-19,8.185773911695627e-19,8.185773911695627e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375960699750186e-22,5.375960699750186e-22,5.375960699750186e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484.177,7.0031441956214665e-22,7.0031441956214665e-22,0.0,2.8626586789034614e-19,8.103181889627426e-19,8.103181889627426e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.436745962079956e-22,5.436745962079956e-22,5.436745962079956e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484.438,7.056490191302247e-22,7.056490191302247e-22,0.0,2.857353011507871e-19,8.024752018611141e-19,8.024752018611141e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.513865743667662e-22,5.513865743667662e-22,5.513865743667662e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484.699,7.110813587582092e-22,7.110813587582092e-22,0.0,2.851911627476096e-19,7.951191724761685e-19,7.951191724761685e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600524065390902e-22,5.600524065390902e-22,5.600524065390902e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484.96,7.166130093873257e-22,7.166130093873257e-22,0.0,2.846325492092917e-19,7.882854946764586e-19,7.882854946764586e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.690479810155864e-22,5.690479810155864e-22,5.690479810155864e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485.221,7.222454541507459e-22,7.222454541507459e-22,0.0,2.8405864451329626e-19,7.820068327408099e-19,7.820068327408099e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777227239408349e-22,5.777227239408349e-22,5.777227239408349e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485.482,7.279800862275654e-22,7.279800862275654e-22,0.0,2.8346872109762187e-19,7.763131829181008e-19,7.763131829181008e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.854661660615885e-22,5.854661660615885e-22,5.854661660615885e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485.743,7.338182056015098e-22,7.338182056015098e-22,0.0,2.828621412598318e-19,7.712319311156335e-19,7.712319311156335e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916999341809641e-22,5.916999341809641e-22,5.916999341809641e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486.003,7.397380465144794e-22,7.397380465144794e-22,0.0,2.82240780833925e-19,7.668036798233727e-19,7.668036798233727e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.959498226324244e-22,5.959498226324244e-22,5.959498226324244e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486.264,7.457862498525484e-22,7.457862498525484e-22,0.0,2.81599404680899e-19,7.630166114342822e-19,7.630166114342822e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.978688733198464e-22,5.978688733198464e-22,5.978688733198464e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486.525,7.519412562440111e-22,7.519412562440111e-22,0.0,2.8094000340273163e-19,7.599088257855011e-19,7.599088257855011e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.971738754909133e-22,5.971738754909133e-22,5.971738754909133e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486.786,7.582039707241258e-22,7.582039707241258e-22,0.0,2.802623005036761e-19,7.574976891772313e-19,7.574976891772313e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.937835149511733e-22,5.937835149511733e-22,5.937835149511733e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.047,7.645751941269733e-22,7.645751941269733e-22,0.0,2.7956610958109593e-19,7.55798101331936e-19,7.55798101331936e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.877725990656279e-22,5.877725990656279e-22,5.877725990656279e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.308,7.710556212968356e-22,7.710556212968356e-22,0.0,2.7885133191703556e-19,7.548224652385736e-19,7.548224652385736e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.792820163538886e-22,5.792820163538886e-22,5.792820163538886e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.568,7.77620377549116e-22,7.77620377549116e-22,0.0,2.7812080151099853e-19,7.545801661533007e-19,7.545801661533007e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.686904646320913e-22,5.686904646320913e-22,5.686904646320913e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.829,7.843204348005428e-22,7.843204348005428e-22,0.0,2.77368971019797e-19,7.550765648242902e-19,7.550765648242902e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.562915090775707e-22,5.562915090775707e-22,5.562915090775707e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488.09,7.911311175743712e-22,7.911311175743712e-22,0.0,2.765987701666545e-19,7.563185644296973e-19,7.563185644296973e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.425515874649215e-22,5.425515874649215e-22,5.425515874649215e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488.351,7.980526749458163e-22,7.980526749458163e-22,0.0,2.7581043358361064e-19,7.583078724983435e-19,7.583078724983435e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.279699950574333e-22,5.279699950574333e-22,5.279699950574333e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488.611,8.050580832109708e-22,8.050580832109708e-22,0.0,2.750073957930875e-19,7.610313083406154e-19,7.610313083406154e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.130516486911108e-22,5.130516486911108e-22,5.130516486911108e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488.872,8.122012450491733e-22,8.122012450491733e-22,0.0,2.741838635108559e-19,7.645053899655763e-19,7.645053899655763e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.981097223662952e-22,4.981097223662952e-22,4.981097223662952e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489.133,8.194553269707954e-22,8.194553269707954e-22,0.0,2.733433470989809e-19,7.68713248675578e-19,7.68713248675578e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835839490205784e-22,4.835839490205784e-22,4.835839490205784e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489.394,8.26820106186844e-22,8.26820106186844e-22,0.0,2.724863683751907e-19,7.736434733879982e-19,7.736434733879982e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.698126235976242e-22,4.698126235976242e-22,4.698126235976242e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489.654,8.342663878963409e-22,8.342663878963409e-22,0.0,2.7161688569332076e-19,7.79257877198893e-19,7.79257877198893e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571049364748988e-22,4.571049364748988e-22,4.571049364748988e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489.915,8.418509871154629e-22,8.418509871154629e-22,0.0,2.7072885074019717e-19,7.855803760209387e-19,7.855803760209387e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.455489364044847e-22,4.455489364044847e-22,4.455489364044847e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490.176,8.49544887287195e-22,8.49544887287195e-22,0.0,2.6982627423424607e-19,7.925670564234034e-19,7.925670564234034e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.353511513466314e-22,4.353511513466314e-22,4.353511513466314e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490.436,8.573172762417265e-22,8.573172762417265e-22,0.0,2.6891343750112595e-19,8.001592934210123e-19,8.001592934210123e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.266115031720858e-22,4.266115031720858e-22,4.266115031720858e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490.697,8.652271097491025e-22,8.652271097491025e-22,0.0,2.679841062250046e-19,8.08382576963346e-19,8.08382576963346e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1930512195467975e-22,4.1930512195467975e-22,4.1930512195467975e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490.958,8.732437438487833e-22,8.732437438487833e-22,0.0,2.670425949653568e-19,8.171708961522808e-19,8.171708961522808e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1345415284950403e-22,4.1345415284950403e-22,4.1345415284950403e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491.218,8.813347777101662e-22,8.813347777101662e-22,0.0,2.6609343897053105e-19,8.264445071660478e-19,8.264445071660478e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0902764493703492e-22,4.0902764493703492e-22,4.0902764493703492e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491.479,8.89561249852081e-22,8.89561249852081e-22,0.0,2.6513022864509975e-19,8.362265340780944e-19,8.362265340780944e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0590308977814913e-22,4.0590308977814913e-22,4.0590308977814913e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491.74,8.978909172795942e-22,8.978909172795942e-22,0.0,2.6415751271890693e-19,8.464286989676174e-19,8.464286989676174e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0399089735187327e-22,4.0399089735187327e-22,4.0399089735187327e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.0,9.062898373899413e-22,9.062898373899413e-22,0.0,2.6318000496097344e-19,8.569511487984295e-19,8.569511487984295e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.031654775115437e-22,4.031654775115437e-22,4.031654775115437e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.261,9.148210561552053e-22,9.148210561552053e-22,0.0,2.621911374985236e-19,8.678112804309777e-19,8.678112804309777e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032561548544351e-22,4.032561548544351e-22,4.032561548544351e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.521,9.234175300797202e-22,9.234175300797202e-22,0.0,2.6119944401792956e-19,8.788579672932692e-19,8.788579672932692e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0409910690261785e-22,4.0409910690261785e-22,4.0409910690261785e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492.782,9.321435906217435e-22,9.321435906217435e-22,0.0,2.6019826312200764e-19,8.901036427000971e-19,8.901036427000971e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.055055625182784e-22,4.055055625182784e-22,4.055055625182784e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493.043,9.409644484418383e-22,9.409644484418383e-22,0.0,2.59192366863266e-19,9.014296520649235e-19,9.014296520649235e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.072824032404064e-22,4.072824032404064e-22,4.072824032404064e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493.303,9.498437511380497e-22,9.498437511380497e-22,0.0,2.58186596230639e-19,9.127130293467123e-19,9.127130293467123e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0922357490537316e-22,4.0922357490537316e-22,4.0922357490537316e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493.564,9.588476726416449e-22,9.588476726416449e-22,0.0,2.5717416888877796e-19,9.239588523618827e-19,9.239588523618827e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1114434616613925e-22,4.1114434616613925e-22,4.1114434616613925e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493.824,9.67904995778602e-22,9.67904995778602e-22,0.0,2.561637803162105e-19,9.349982691602829e-19,9.349982691602829e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1283824484112e-22,4.1283824484112e-22,4.1283824484112e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494.085,9.770830569231155e-22,9.770830569231155e-22,0.0,2.5514858326674727e-19,9.45832755061327e-19,9.45832755061327e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1414876196236495e-22,4.1414876196236495e-22,4.1414876196236495e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494.346,9.863447482397906e-22,9.863447482397906e-22,0.0,2.5413336761798837e-19,9.563365870241841e-19,9.563365870241841e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1491063040015024e-22,4.1491063040015024e-22,4.1491063040015024e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494.606,9.956515864246417e-22,9.956515864246417e-22,0.0,2.5312289908597496e-19,9.66391130077066e-19,9.66391130077066e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150019429369211e-22,4.150019429369211e-22,4.150019429369211e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494.867,1.0050725460167306e-21,1.0050725460167306e-21,0.0,2.5211025541154324e-19,9.759964190891335e-19,9.759964190891335e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1432132960608503e-22,4.1432132960608503e-22,4.1432132960608503e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495.127,1.0145327492548305e-21,1.0145327492548305e-21,0.0,2.5110401137438084e-19,9.850065321533847e-19,9.850065321533847e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12819247363704e-22,4.12819247363704e-22,4.12819247363704e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495.388,1.0241021856844323e-21,1.0241021856844323e-21,0.0,2.500972101807858e-19,9.934239696317123e-19,9.934239696317123e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.104467597530557e-22,4.104467597530557e-22,4.104467597530557e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495.648,1.0337046870111589e-21,1.0337046870111589e-21,0.0,2.4909830867189554e-19,1.0011248564566026e-18,1.0011248564566026e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0723437486442955e-22,4.0723437486442955e-22,4.0723437486442955e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495.909,1.0434111952835962e-21,1.0434111952835962e-21,0.0,2.4810032834210085e-19,1.008117050025471e-18,1.008117050025471e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0319414880173986e-22,4.0319414880173986e-22,4.0319414880173986e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496.169,1.0531443612397151e-21,1.0531443612397151e-21,0.0,2.471115749232246e-19,1.0143051101719319e-18,1.0143051101719319e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9843351728740657e-22,3.9843351728740657e-22,3.9843351728740657e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496.43,1.0629760147945135e-21,1.0629760147945135e-21,0.0,2.4612505905172097e-19,1.0197047972987223e-18,1.0197047972987223e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.929939083979483e-22,3.929939083979483e-22,3.929939083979483e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496.69,1.072827741936911e-21,1.072827741936911e-21,0.0,2.451489057807299e-19,1.0242539008168255e-18,1.0242539008168255e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.870372777784256e-22,3.870372777784256e-22,3.870372777784256e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496.951,1.0827721930070771e-21,1.0827721930070771e-21,0.0,2.44176125382174e-19,1.0279778966079722e-18,1.0279778966079722e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8063942803678425e-22,3.8063942803678425e-22,3.8063942803678425e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.211,1.0927300124769223e-21,1.0927300124769223e-21,0.0,2.432146378755482e-19,1.0308504237875826e-18,1.0308504237875826e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7397602977416975e-22,3.7397602977416975e-22,3.7397602977416975e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.471,1.102736028808188e-21,1.102736028808188e-21,0.0,2.4226111449597424e-19,1.0329011792709403e-18,1.0329011792709403e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.671483870440182e-22,3.671483870440182e-22,3.671483870440182e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.732,1.1128257923088265e-21,1.1128257923088265e-21,0.0,2.4131229573069843e-19,1.0341587534933413e-18,1.0341587534933413e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.602702646228504e-22,3.602702646228504e-22,3.602702646228504e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497.992,1.122918773300528e-21,1.122918773300528e-21,0.0,2.40375758652889e-19,1.0346499782708282e-18,1.0346499782708282e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535174524188222e-22,3.535174524188222e-22,3.535174524188222e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.253,1.1330893751237574e-21,1.1330893751237574e-21,0.0,2.3944455184871696e-19,1.0344258424543113e-18,1.0344258424543113e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4695790519852436e-22,3.4695790519852436e-22,3.4695790519852436e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.513,1.1432564471161709e-21,1.1432564471161709e-21,0.0,2.385260074224314e-19,1.0335447393671623e-18,1.0335447393671623e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.407483397242586e-22,3.407483397242586e-22,3.407483397242586e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.774,1.1534949764743871e-21,1.1534949764743871e-21,0.0,2.37613201160439e-19,1.0320656761796282e-18,1.0320656761796282e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3493418194462825e-22,3.3493418194462825e-22,3.3493418194462825e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
